date,comuna,house,new,total_area,built_area,bedrooms,bathrooms,furnished,address,description,price_uf,days_old
2020-08-29,Huechuraba,1,0,70.0,120.0,5.0,3.0,0,"Huechuraba, Santa Marta de Huechuraba/Guanaco Norte","Procasa centro santiago (c.A) santa marta de huechuraba/guanaco norte casa de 3 pisos, en condominio, cercano a colegios, supermercados, mall plaza norte, farmacias, jardines infantiles, accesos a autopistas, a minutos de metro. Living comedor separados, 5 dormitorios, 3 baños. Tercer piso puede ...",5500.0,12
2020-08-29,Tiltil,1,0,350.0,130.0,3.0,3.0,0,"Tiltil, Alto El Manzano/Ruta 5","Procasa centro santiago (c.A) jardin oriente / altos el manzano estilo mediterráneo, piscina, jardines formados, estacionamientos, áreas verdes. Minimarket, colegio saint louis school, jardines infantiles. A 25 minutos de santiago, acceso a autopista. Cod:45243 te ayudamos a gestionar el crédito ...",4990.0,12
2020-08-29,Puente Alto,1,0,230.0,110.0,3.0,3.0,0,"Puente Alto, Av las vizcachas/camino al volcan","Procasa centro santiago vende (mr) casa en calle cerrada dentro de condominio, 110m2 de construcción y 230mts2 de terreno, 3 dormitorios, 3 baños, 3 estacionamientos y bodega. - terminaciones de excelente calidad. - cocina de mármol. - pisos de porcelanato y dormitorios alfombrados. - persianas m...",5500.0,12
2020-08-29,Quilicura,1,0,122.0,66.0,3.0,2.0,0,"Quilicura, (mr)altos de quilicura/lo marcoleta","PROCASA CENTRO SANTIAGO (MR): CASA ALTOS DE QUILICURA, a sólo 6 minutos en auto del METRO LOS LIBERTADORES. Casa de 2 pisos, estructura perfectamente conservada y sólida, dormitorio principal en suite, TIENE ANEXO INDEPENDIENTE con un dormitorio y baño, excelente oportunidad para arriendo como es...",3206.83,12
2020-08-29,Pudahuel,1,0,200.0,120.0,4.0,3.0,0,"Pudahuel, Claudio arrau(ag)/serrano","Procasa centro santiago (ag) vende casa de 3 pisos en barrio oceania comuna de pudahuel, a cinco minutos del aeropuerto. Cuenta con 4 dormitorios, 3 baños, living y comedor separados, cocina amoblada, patio, antejardin, quincho con asadera ideal para reuniones familiares. Sector tranquilo, cercan...",4879.97,12
2020-08-29,Buin,1,0,170.0,110.0,3.0,3.0,0,"Buin, Condominio parque buin(ag)/buin alto jahuel","Procasa centro santiago (ag) vende casa en condominio parque buin, 3 dormitorios, 3 baños, patio grande con quincho, ideal para reuniones familiares. El sector cuenta con negocios, acceso a dos autopistas. Se dejan aires acondicionado.No dejes de visitarla, te ayudamos con el crédito hipotecario....",4008.54,12
2020-08-29,Puente Alto,1,0,99.0,61.0,3.0,2.0,1,"Puente Alto, Avenida eyzaguirre/brisas del maipo","Procasa centro santiago vende (c.A) eyzaguirre/brisas del maipo casa cercana a colegio terra andina, colegio el sembrador, escuela casas viejas, jadín infantil y sala cuna. Cesfam, supermercados. Conexión a camino las vizcachas, plaza puente alto, av. Camilo henríquez. Construcción de 2 pisos, 3 ...",2509.7,12
2020-08-29,San Joaquín,1,0,,162.0,6.0,2.0,0,"San Joaquín, Av departamental/av las industrias","Procasa centro santiago (mr): excelente ubicación, a solo 5 minutos del metro pedrero y mall florida center, 2 estacionamientos, 2 casas en una, ubicado a pasos de la av departamental y av las industrias, cercano a colegios, supermercados, consultorios, panaderias y plazas. Cód. 42805.",2997.69,12
2020-08-29,Lo Barnechea,1,0,300.0,211.0,4.0,3.0,0,"Lo Barnechea, Huinganal/Av La Dehesa","www.procasa.cl / Pro Partners / código 43755 Proyecto de 20 casas, 211 m2 construidos en 3 pisos sólidos, Terrenos desde 300 m2, 4 dormitorios + servicios. Hall luminoso,Baño de visita, Living comedor separados,Dormitorio principal en Suite con Shower door y Walking closet, 3 dormitorios y 2 baño...",16500.0,12
2020-08-29,Lo Barnechea,1,0,441.0,211.0,4.0,3.0,0,"Lo Barnechea, Huinganal/Av La Dehesa","www.procasa.cl / pro partners / código 43752 Proyecto de 20 casas, 211 m2 construidos en 3 pisos sólidos, Terrenos desde 300 m2, 4 dormitorios + servicios. Hall luminoso,Baño de visita, Living comedor separados,Dormitorio principal en Suite con Shower door y Walking closet, 3 dormitorios y 2 baño...",16950.0,12
2020-08-29,Lo Barnechea,1,0,316.0,211.0,4.0,3.0,0,"Lo Barnechea, Huinganal/Av LA dehesa","Proyecto de 20 casas, 211 m2 construidos en 3 pisos sólidos, Terrenos desde 300 m2, 4 dormitorios + servicios. Hall luminoso,Baño de visita, Living comedor separados,Dormitorio principal en Suite con Shower door y Walking closet, 3 dormitorios y 2 baños. Gran sala de estar, Cocina equipada, servi...",15700.0,12
2020-08-29,Lo Barnechea,1,0,350.0,140.0,4.0,3.0,0,"Lo Barnechea, Camino del Sol/Camino del Yunque","www.procasa.cl/ Pro Partners / Código 42482 Linda casa de 2 pisos, es un condominio de 4 casas, pagan 20.000 de GC , Silenciosa con linda vista , muy independiente. 1ª piso, living-comedor separados, en desnivel, cocina con isla y comedor de diario, loggia, dormitorio principal en suite + otro do...",12990.0,12
2020-08-29,Lo Barnechea,1,0,870.0,380.0,5.0,4.0,0,"Lo Barnechea, Los Trapenses/ElQueltehue","www.procasa.cl/propartners/ cod 42668 Preciosa casa estilo Inglès con ladrillo a la vista en el interior, con arcos en las puertas, las ventanas y ventanales son de doble vidrio , altura del cielo (de madera) de 2,7 mts, las maderas son raulì y roble en toda la casa.1º piso: Amplio hall de entrad...",32000.0,12
2020-08-29,Peñalolén,1,0,336.0,140.0,5.0,3.0,0,"Peñalolén, av. consistorial/Francisco Otta","Procasa Luz Godoy// Excelente propiedad en Peñalolén. Arqviva modelo Santa Fe, 2 estacionamientos techado , portón eléctrico, riego automático, calefacción central ,llegar y habitar, cocina remodelada con porcelanato y granito, precioso y amplio jardín con piscina y árboles frutales, quincho, pat...",9062.79,12
2020-08-29,Macul,1,0,360.0,111.0,4.0,2.0,0,"Macul, Av. Macul/Pedro Prado","Acogedora Casa en Sector privilegiado de Macul, cercano a supermercados, comercio, locomoción y centros médicos entre otros. Cuenta con 4 habitaciones de gran tamaño y con excelente luminosidad, 2 baños, amplio living comedor, cocina equipada y ampliada. Piso flotante, ventanas de aluminio modern...",6448.53,12
2020-08-29,Peñalolén,1,0,737.0,273.0,4.0,3.0,0,"Peñalolén, Sanchez Fontecilla/Quebrada de Macul","Procasa Luz Godoy Excelente oportunidad en Peñalolen, Gran terreno de 737 metros con 2 hermosas casas La primera, de uso habitacional, 148m2/339m2, 4 dormitorios 3 baños, 2 terrazas, lavadero, living comedor separados , gran mansarda con baño completo, toda la casa con vigas a la vista, piscina, ...",15000.0,12
2020-08-29,Vitacura,1,0,724.0,275.0,5.0,3.0,0,"Vitacura, Av. Vitacura/Walter Scott","Procasa Luz Godoy, Vende maravillosa propiedad en excelente sector de la comuna de Vitacura, cercana a todo el equipamiento comercial y educacional de la zona, restaurantes, cafés y específicamente al Colegio San Pedro Nolasco y Colegio Alemán, jardines infantiles, parques, clubs, a minutos del E...",23500.0,12
2020-08-29,Ñuñoa,1,0,296.0,124.0,4.0,3.0,0,"Ñuñoa, Montenegro/Bilbao","Espectacular casa en sector residencial de ñuñoa, cercana a colegios, cafes y restaurantes, supermercados, parques y locomocion. Casa con cuatro acogedores dormitorios, uno de ellos de servicio, tres baños, living comedor, cocina. 4 Estacionamientos y un amplio jardín. No deje de visitar.",10282.78,12
2020-08-29,Las Condes,1,0,433.0,173.0,4.0,3.0,0,"Las Condes, Luis Matte Larrain/General Blanche","Espectacular casa en sector privilegiado de Las Condes, vista insuperable, amplio Living comedor, cocina, comedor de diario, loggia, 4 dormitorios, 3 baños.sala de estar. Acogedora terraza y amplia terraza, gran jardin, piscina. Cercana a centros comerciales, Clínica UC San Carlos de Apoquindo, c...",14500.0,12
2020-08-29,Vitacura,1,0,370.0,140.0,3.0,3.0,0,"Vitacura, Colegio Manquehue/Gémenis","www.procasa.cl Colegio Manquehue // Gémenis. Práctica casa ubicada en tradicional sector residencial de Vitacura con buena conectividad y cerca de colegios, clínicas, restaurantes, gimnasios, centros comerciales, plazas y con buenos accesos. La propiedad tiene 140 mt2 construidos y 370 mt2 de ter...",12900.0,12
2020-08-29,Las Condes,1,0,1111.0,273.0,4.0,4.0,0,"Las Condes, Las Condesas/Quebrada Honda","www.procasa.cl. Las Condesas // Quebrada Honda. Cómoda casa con un imponente terreno de 1.100 mt2 ubicada en excelente sector residencial de San Carlos de Apoquindo, cerca de colegio Wenlock, mall Paseo Lo Dominicos, clínicas, universidades, supermercados, servicios y mucho más. La propiedad tien...",25900.0,12
2020-08-29,Las Condes,1,0,921.0,427.0,6.0,5.0,0,"Las Condes, Quinchamali/La Quebrada","www.procasa.cl Quinchamalí // La Quebrada. !SITIO PLANO! Increíble casa ubicada en tranquilo sector residencial de Quinchamalí, cercano a colegios, Mall Sport, supermercados, universidades, servicios y con rápidas vías de acceso. La propiedad cuenta con con 427 mt2 construidos y 921 mt2 de terren...",23989.0,12
2020-08-29,Lo Barnechea,1,0,250.0,150.0,4.0,3.0,0,"Lo Barnechea, Av. Las Condes/Frente a Quinchamali","www.procasa.cl Av. Las Condes // Frente a Quinchamali. !! INCREÍBLE OPORTUNIDAD!! Amplia y cómoda casa ubicado en tranquilo sector residencial de Lo Barnechea al limite de Las Conde, Mall Sport, colegios Lincoln, Instituto Hebreo y The Southern Cross. Con buenos accesos y salida hacia costanera n...",10200.0,12
2020-08-29,Las Condes,1,0,355.0,157.0,5.0,2.0,0,"Las Condes, Alto Las Condes/Bombay","www.procasa.cl Mall Alto Las Condes // Bombay. Acogedora y amplia casa ubicada en tranquilo sector de Las Condes, cercano a mall Alto Las Condes, Club Palestino, Hospital Fach, Clinica Las Condes, restaurantes, supermercados, servicios y rápidos accesos. La propiedad tiene 157mt2 útiles mas terra...",14000.0,12
2020-08-29,Las Condes,1,0,443.0,127.0,3.0,2.0,0,"Las Condes, Paul Harris/Angostura Inglesa","www.procasa.cl Paul Harris // Angostura Inglesa. Extraordinaria casa aislada ubicada en exclusivo barrio residencial de Las Condes, cerca de Mall Alto Las Condes, Estadio San Jorge, parques, colegios, supermercados, bancos, clínicas y con excelentes vías de acceso. La casa tiene 127 mts construid...",14500.0,12
2020-08-29,Vitacura,1,0,325.0,120.0,3.0,2.0,0,"Vitacura, Islas Galapagos/Vitacura","www.procasa.cl FRANCISCO VIAL PROPIEDADES (CÓDIGO INTERNO: 30933 ) EXCELENTE CASA en barrio tranquilo ubicada frente a plaza. A pasos de Vitacura, Clinica Alemana, Shopping Los Cobres, Pueblo del Ingles, bancos, farmacias, restoranes, etc... Posibilidad de estacionamiento para varios autos en tan...",22000.0,12
2020-08-29,Lo Barnechea,1,0,870.0,450.0,5.0,5.0,0,"Lo Barnechea, El Golf De Manquehue/Camino De Las Ermitas","www.procasa.cl FRANCISCO VIAL PROPIEDADES (CÓDIGO INTERNO 22281) Elegante casa ubicada en tranquilo sector de los Trapenses. A pasos del colegio Everest. Finas terminaciones.. Cuenta con 5 Dormitorios, 4 de ellos en suite, Baño de Visitas, 2 Sala de Estar, Living y Comedor separados con salida a ...",34900.0,12
2020-08-29,Santiago,1,0,,200.0,4.0,2.0,0,"Santiago, Arauco/franklin","Procasa cristian vial, vende gran casa, dos pisos. Cuenta con local comercial en primer piso en pleno barrio franklin, ademas de un departamento con entrada independiente, con 2 dormitorios y 1 baño. Ideal para comerciantes que necesiten vivir y a la vez trabajar en el mismo lugar. 4 dormitorios ...",12000.0,12
2020-08-29,Ñuñoa,1,0,433.0,155.0,4.0,2.0,0,"Ñuñoa, Emilia tellez/garcia moreno pf","Procasa cristian vial, vende casa en sector residencial de la comuna de ñuñoa. Cuenta con 4 amplios dormitorios, los cuales se distrubuyen en 2 en primer piso, y 2 en segundo piso, baño de visitas (primer piso), baño en segundo piso. Atico. Habitación de servicio con baño. Departamento independie...",16034.17,12
2020-08-29,Lo Espejo,1,0,80.0,60.0,5.0,2.0,0,"Lo Espejo, Av. Cerrillos/Pio Xll","PROCASA: Jorge Pablo Caro Vende Hermosa casa con segundo piso, cuenta con local comercial. Al frente de comisaría, colegios cercano a 10 minutos de metro,con excelente locomoción, carretera central. Casa con excelente distribución con 5 dormitorios y 2 baños. No Deje de visitar.",2893.12,12
2020-08-29,Buin,1,0,120.0,80.0,3.0,1.0,0,"Buin, Camino  Buin Maipo/Doctor Garcia",".:JORGE PABLO CARO PROPIEDADES:.Vende Casa Comuna de Buin , 3 dormitorios, 1 baño , estacionamiento y bodega , piso de antejerdin y bodega con hermosa baldosa , bodega techada , cerca de supermercado , farmacias , comisaria y a minutos del centro de Buin ,donde se encuentra todo tipo de Comercio,...",1917.13,12
2020-08-29,Puente Alto,1,0,150.0,115.0,3.0,2.0,0,"Puente Alto, Av la florida/bahia inglesa","PROCASA:.Jorge Pablo Caro Propiedades.: Vende acogedora casa, prácticamente nueva, en sector muy tranquilo de la Puente Alto, camino a las vizcachas. excelentes accesos, con locomoción a media cuadra, colegios, jardín infantil, áreas verdes y zonas de juego tanto para adolescentes como para niños...",4801.54,12
2020-08-29,Macul,1,0,225.0,137.0,4.0,3.0,0,"Macul, Ramon Cruz/Carlos Oviedo Cavada",.: Procasa Jorge Pablo Caro propiedades:. Vende Bonita Casa de 110 M2 construidos y 225 M2 totales de terreno de Dos Pisos amplia y Confortable ubicada en la tranquila Villa Universidad Católica de La Comuna de Macul (Calle donde los niños pueden jugar tranquilos)Cuenta con una Cabaña de 27 M2 co...,5350.53,12
2020-08-29,Ñuñoa,1,0,263.0,237.0,4.0,2.0,0,"Ñuñoa, Iirarrazabal/plaza nuñoa",Jorge Pablo Caro VENDE Atractiva propiedad ubicada en una clásica calle de Nuñoa a pasos de la plaza La casona cuenta con giro comercial y esta cercana a futura estación de metro Interesante para inversionistas,11154.21,12
2020-08-29,Las Condes,1,0,729.0,140.0,4.0,3.0,0,"Las Condes, Américo Vespucio/Sebastián Elcano","HURTADO PROPIEDADES VENDE EXCELENTE casa en privilegiado sector de las condes a pasos de avenida A. Vespucio sur, Gran jardín y hermosa vegetación emplazada en un terreno de 790 mt2, terraza grande , protecciones en toda las ventanas Posee garage cerrado y techado, además de un estacionamiento te...",25000.0,12
2020-08-29,Vitacura,1,0,255.0,232.0,5.0,4.0,0,"Vitacura, Valle Hermoso - Lo Gallo/Las Tranqueras - Vitacura","HURTADO PROPIEDADES de ProCasa VENDE Cómoda CASA en un excelente sector residencial de la Comuna de Vitacura muy cerca de la Avenida con el mismo nombre. Con mucho comercio cercano, con Restoranes, Bares, Supermercados, Centros Comerciales, Colegios y Universidades a poca distancia. Sector muy ve...",12700.0,12
2020-08-29,Colina,1,0,5498.0,239.0,4.0,3.0,0,"Colina, San Vicente de Lo Arcaya/General San Martín - Colina","HURTADO PROPIEDADES VENDE Estupenda CASA en el prestigioso y consolidado sector de Lo Arcaya en Chicureo, Comuna de Colina. Queda relativamente cerca de los principales supermercados, colegios, servicios centros comerciales y servicios del área. Esta linda residencia -de estilo Mediterráneo- cuen...",13490.0,12
2020-08-29,La Reina,1,0,234.0,129.0,3.0,3.0,0,"La Reina, Calle Borneo - Avenida Francisco Bilbao/La Reina- Parque Padre Hurtado","HURTADO PROPIEDADES de ProCasa VENDE Acogedora CASA apta para REMODELAR. Excelente ubicación, a pasos de rotonda Bilbao y Tomas Moro , variado transporte público, supermercado, Bancos, Farmacias, Centros comerciales, Parques, portón eléctrico sistema de seguridad vecinal",8888.51,12
2020-08-29,La Reina,1,0,330.0,230.0,5.0,3.0,0,"La Reina, Alcalde Rutilio Rivas/Goethe","ProCasa HURTADO PROPIEDADES VENDE Excelente CASA, muy buena ubicación cerca de colegios, supermercados y comercio con gran variedad de productos y servicios. DESCRIPCIçÓN: Posee un amplio hall entrada, living y comedor doble altura con salida a terraza, vigas a la vista, baño visita, amplia cocin...",15700.0,12
2020-08-29,Las Condes,1,0,704.0,277.0,5.0,4.0,0,"Las Condes, Camino Las Flores - República de Honduras/Circunvalación Las Terrazas - San Carlos Apoquindo","HURTADO PROPIEDADES VENDE Magnífica CASA ubicada en el tradicional Barrio Los Domínicos en la Comuna de Las Condes. En un entorno privilegiado, con mucha luminosidad, lindas calles y avenidas, cercana a parques y plazas del sector, con transporte público cercano, esta propiedad posee una inmejora...",22900.0,12
2020-08-29,Colina,1,0,501.0,170.0,4.0,4.0,0,"Colina, Padre Segio Correa - Chicureo/Condominio en Sector Piedra Roja","HURTADO PROPIEDADES DE PROCASA VENDE Excelente CASA estilo Mediterráneo, en el prestigioso Condominio de Piedra Roja de Chicureo en Colina, cercana a colegios, centro comercial, clínicas, Laguna deportiva etc. La casa cuenta con hall de entrada, living y comedor separados con salida a 2 terrazas,...",12000.0,12
2020-08-29,La Reina,1,0,857.0,163.0,4.0,2.0,0,"La Reina, Santa Rita/Simon Bolivar","ProCasa HURTADO PROPIEDADES VENDE CASA en excelente ubicación de la La Reina. DISTRIBUCIÓN: Hall de entrada, escritorio, living y comedor separados con salida a gran terraza, amplia cocina con comedor de diario, loggia y patio, cuatro dormitorios amplios, el principal en suite con un gran baño co...",21700.0,12
2020-08-29,La Florida,1,0,185.0,79.0,3.0,2.0,0,"La Florida, Enrique Olivares - La Florida/Santa Amalia - Jardín Alto","HURTADO PROPIEDADES de ProCasa VENDE Estupenda CASA ubicada en un sector tranquilo de La Florida Alta, con buena conectividad de transporte público a distancia caminable. Barrio consolidado. DESCRIPCIÓN: Propiedad de una planta, consta de living comedor amplio e iluminado, con salida a terraza te...",5228.53,12
2020-08-29,Peñalolén,1,0,504.0,223.0,4.0,3.0,0,"Peñalolén, Consistorial - Quebrada de Macúl/Condominio casas de la Fuente - Peñalolén","HURTADO PROPIEDADES de ProCasa VENDE Excelente CASA en exclusivo CONDOMINIO, muy seguro co accesos controlados 24/7 en excelente sector residencial 100% consolidad de Peñalolén. Cercano a colegios, centros comerciales, servicios, supermercados, bancos y transporte público variado. DESCRIPCIÓN: La...",11502.77,12
2020-08-29,Las Condes,1,0,600.0,300.0,4.0,5.0,0,"Las Condes, Rio Guadiana - Los Domínicos/Paul Harris - Las Condes","HURTADO PROPIEDADES DE PROCASA VENDE Estupenda CASA estilo mediterráneo, ubicada en sector residencial de Las Condes con buena conectividad, cercana al Mall Los Domínicos y Metro. La propiedad esta emplazada en 600 m2 de terreno y construidos 300 m2. Esta casa esta distribuida con niveles, hall d...",19650.0,12
2020-08-29,Las Condes,1,0,226.0,112.0,3.0,1.0,0,"Las Condes, Isabel La Católica - Las Condes/Flandes - Av Américo Vespucio Sur","HURTADO PROPIEDADES de ProCasa VENDE Casa en excelente ubicación lista para REMODELAR, sector comercial a cuadras de Americo Vespucio, cerca Jumbo Bilbao, ideal para micro empresa o servicios profesionales. Gran conectividad con autopistas urbanas en un pujante sector de la Comuna de Las Condes. ...",12000.0,12
2020-08-29,La Reina,1,0,640.0,225.0,5.0,4.0,0,"La Reina, Carlos Silva Vildósola - Las Perdices/Avenida príncipe de Galez - La Reina Alta","HURTADO PROPIEDADES de ProCasa VENDE Exclusiva propiedad en seguro condominio en consolidada sector residencial de La Reina alta, con un entorno privilegiado, con diverso comercio a distancia caminable. DESCRIPCIÓN: la CASA cuenta con 5 dormitorios 2 de ellos en suite, principal con walk in close...",19490.0,12
2020-08-29,La Reina,1,0,954.0,230.0,4.0,3.0,0,"La Reina, Carlos Silva Vildósola - Las Perdices/María Monvel - Altazor","HURTADO PROPIEDADES de ProCasa VENDE Estupenda CASA estilo chileno lista para ser remodelada y darle un nuevo impulso. Excelente ubicación, a pasos Plaza La Reina, colegios, comercio y variado transporte público. La propiedad tiene además Giro Comercial y es apta para instalar una Oficina. DESCRI...",21000.0,12
2020-08-29,La Reina,1,0,400.0,280.0,3.0,4.0,0,"La Reina, Onofre Jarpa - La reina/Carlos Silva Vildósola - María Monvel",HURTADO PROPIEDADES de ProCasa VENDE Estupenda CASA en CONDOMINIO en potente Barrio residencial de la Comuna de La Reina. cercano a variado transporte público y gran diversidad de comercio minorista. Conectividad con grandes Avenidas y Autopistas urbanas del sector oriente de Santiago. DESCRIPCIÓ...,13800.0,12
2020-08-29,Las Condes,1,0,870.0,400.0,6.0,4.0,0,"Las Condes, Camino Mirasol - Camino El Alba/General Blanche - Los Domínicos","HURTADO PROPIEDADES de ProCasa VENDE Gran CASA Estilo Chileno, ubicada en el magnífico sector La Foresta de Los Domínicos, en un entorno de lindas casas, parques, plazas, veredas con jardín en uno de los barrios residenciales más atractivos de la Comuna de Las Condes. Estupenda conectividad, come...",24500.0,12
2020-08-29,Recoleta,1,0,146.0,83.0,3.0,1.0,0,"Recoleta, Av. El Salto/Doctor Ostomol","Aleida Lama Propiedades. Código Interno 44181.Amplia casa ubicada en la comuna de Recoleta. Se encuentra a 10 minutos caminando de Estación de Metro Einstein (Linea 2) . Presenta 146 mts de terreno y 83 mts de construcción distribuidos en tres dormitorios, un baño, living comedor separados de la ...",3938.83,12
2020-08-29,Puente Alto,1,0,210.0,140.0,4.0,3.0,0,"Puente Alto, Uruguay/Los Cerezos","Procasa, Aleida Lama Propiedades. Codigo Interno 28004. Pago SÓLO AL CONTADO. Hermosa y amplia casa, ubicada en avenida principal de la comuna de Puente Alto. La casa es nueva, con apenas 3 años de construcción, con un diseño mediterráneo y con finas terminaciones. Tiene living y comedor separado...",5577.1,12
2020-08-29,La Florida,1,0,402.0,200.0,4.0,3.0,0,"La Florida, Avenida Vicuña Mackenna/Trinidad","Procasa, Aleida Lama Propiedades. Código Interno 38343. Conoce esta preciosa casa en pasaje cerrado y no te pierdas la oportunidad de vivir en sector privilegiado de La Florida, a dos cuadras de Metro Trinidad. La casa de un piso, es el resultado de la unión de dos propiedades colindantes, logran...",9411.36,12
2020-08-29,La Florida,1,0,160.0,108.0,3.0,2.0,0,"La Florida, Calle Froilán Roa/Av. Américo Vespucio.","Procasa, Aleida Lama Propiedades. Cod: 44207 Acogedora casa en inmejorable sector residencial de la comuna de La Florida. A pasos de Mall Plaza Vespucio, Clínica Vespucio, Home Center Sodimac, Supermercado Tottus, Farmacia Cruz Verde y comercio en general; y a 5 minutos caminando de Metro Estació...",4531.4,12
2020-08-29,La Florida,1,0,320.0,91.0,4.0,1.0,0,"La Florida, Vicuña Mackenna/Robert Kennedy","Procasa, Aleida Lama Propiedades. Cod. Int. 45507. Amplia casa esquina muy bien ubicada, para uso Comercial. En su plano regulador refleja que puede construir una edificación hasta 5 pisos. Presenta 32O mt2 de terreno y 91 mt2 de construcción. Ideal para empresas inmobiliarias, venta de Vehículo,...",15162.75,12
2020-08-29,Peñalolén,1,0,300.0,145.0,3.0,3.0,0,"Peñalolén, San Carlos de Peñalolén/Avda. El Valle","///www.procasa.cl Toro Guzmán Propiedades/// Oportunidad!! Casa aislada y ampliada, excelente estado, en sector residencial, barrio tranquilo, a media cuadra de plaza con juegos infantiles, cercana a supermercados, colegios, locomoción, comercio y servicios. La distribución es la siguiente, hall ...",7000.0,12
2020-08-29,Colina,1,0,405.0,110.0,4.0,3.0,0,"Colina, Ayres de Chicureo/Colina","Linda casa en condominio no perimetral en sector Ayres de Chicureo, con seguridad las 24 horas, a pasos de Colegio Cabo de Hornos, autopista Los Libertadores, servicios y comercios. La casa cuenta con 2 pisos que se distribuyen de la siguiente forma: Primer piso: Hall de distribución, baño de vis...",5890.0,12
2020-08-29,Santiago,1,0,174.0,125.0,5.0,2.0,0,"Santiago, Matta/Carmen","wwww.procasa.cl VENDE AMPLIA Y ACOGEDORA CASA EN BARRIO TRANQUILO DE SANTIAGO, Matta Sur Posee la siguiente distribución interior, 3 dormitorios amplios y un baño, living comedor y cocina equipada con horno y campana, encimera vitrocerámica. En el exterior cuenta además con 2 dormitorios y un bañ...",5750.0,12
2020-08-29,Lo Barnechea,1,0,948.0,247.0,5.0,4.0,0,"Lo Barnechea, Camino del Yunque/Camino El Huinganal","www.procasa.cl Camino El Yunque // Camino Maillin, acogedora casa estilo canadiense en el sector El Hinguinal, Orientación Norte. Casa de dos pisos, PRIMER PISO: living y comedor con ambientes separados, acceso a terraza techada, dormitorio en suite con salida al jardín. Un baño completo, un dorm...",18900.0,12
2020-08-29,Ñuñoa,1,0,821.0,250.0,5.0,3.0,0,"Ñuñoa, José Domingo Cañas/Monseñor Eyzaguirre","www.procasa.cl JOSE DOMINGO CAÑAS // MONSEÑOR EIZAGUIRRE. Gran casa a pasos de futura estación de Metro con excelente conectividad, cerca de Strip Center, iglesias, farmacias y restaurantes. La casa cuenta con un lindo ante jardín y un extenso terreno de 821 m2, en el primer piso un espacioso liv...",21611.27,12
2020-08-29,Las Condes,1,0,420.0,165.0,4.0,3.0,0,"Las Condes, Sebastian Elcano/Alonso de Camargo","www.procasa.cl Sebastián Elcano // Alonso de Camargo lindo y seguro barrio residencial, cercano a colegios, jardines infantiles, farmacias, a pasos de Avenida Cristóbal Colon y Avenida Manquehue Sur. La casa tiene un piso, está distribuida en tres dormitorios, tres baños, dos de ellos en suite, m...",27600.0,12
2020-08-29,Providencia,1,0,204.0,292.0,8.0,4.0,0,"Providencia, Bustamante/Metro Santa Isabel","www.procasa.cl General Bustamante // Metro Santa Isabel. Ideal inversionistas, canon de arriendo mensual USD 4.000. rentabilidad Anual 7.4% La propiedad es un espectacular edificio Remodelado, ubicado a pasos del Metro Santa Isabel, Comercio, Supermercados, del Parque Bustamante, el Hospital del ...",16731.31,12
2020-08-29,La Florida,1,0,184.0,105.0,3.0,1.0,0,"La Florida, Trinidad/El Amanecer","www.procasa.cl Trinidad / El Amanecer En venta casa ubicada en la Comuna de La Florida Con muy buena conectividad a pasos de Vicuña Mackenna a minutos del Metro Trinidad Cuenta con diversas alternativas educacionales como el Colegio Santiago, Licarayen y Colegio San Damian entre otros. A pocos mi...",4879.97,12
2020-08-29,Ñuñoa,1,0,200.0,94.0,3.0,2.0,0,"Ñuñoa, Ramon Cruz Montt/Eduardo Castillo Velasco","www.procasa.cl Ramon Cruz Montt / Eduardo Castillo Velasco. Casa ubicada en la comuna de ñuñoa a 6 minutos caminando de Centro nacional de entrenamiento olímpico, 10 de Metro Los Orientas y a 12 de Metro Grecia, cercano a colegios, polideportivo, centro cultural supermercados, Homecenter, restaur...",6274.24,12
2020-08-29,San José de Maipo,1,0,9358.0,122.0,4.0,3.0,0,"San José de Maipo, El Ingenio/Cajón del Maipo","El Ingenio // Cajon del Maipo, lindo sector con vista privilegiada, rodeado de Naturaleza, cercano a Monumento Natural El Morado, Centro de Ski Lagunillas, Termas de Baños Morales, termas Colina, y Termas del Plomo, cercano al Embalse El Yeso, cercano a restoranes, almacenes, lodge. La propiedad ...",3311.4,12
2020-08-29,Providencia,1,0,237.0,132.0,4.0,3.0,0,"Providencia, Av Italia/Bilbao","www.procasa.cl Av Italia //Bilbao, linda casa en condominio, ideal familia con niños, seguro, agradable, y entretenido barrio, pasos del barrio Italia, con buenos accesos y conectividad. La casa tiene cuatro dormitorios, tres baños, con una gran terraza cerrada, que es un amplio estar familiar. N...",13900.0,12
2020-08-29,Estación Central,1,0,625.0,250.0,5.0,2.0,0,"Estación Central, General Velasquez/Jotabeche","www.procasa.cl Código:42081 MAURICIO PINO PROPIEDADES. Vende CASA RESIDENCIAL Y/O COMERCIAL con gran terreno de fondo ubicada en sector mixto de Estación Central. Construcción antigua, con 5 dormitorios, 2 baños, living sala de estar, comedor, cocina y un gran patio con BODEGA. Emplazada en zona ...",13245.62,12
2020-08-29,Recoleta,1,0,760.0,160.0,7.0,2.0,0,"Recoleta, Av. Mexico/Obispo del Pozo","www.procasa.cl Código 37048 MAURICIO PINO PROPIEDADES. Vende cómoda casa con uso de suelo mixto, perfectamente utilizable como local comercial y bodega. 7 privados o dormitorios conectados entre ellos en su mayoría, 2 baños. Tenemos amplio patio con pozo para arreglo de automóviles. Cocina separa...",14465.61,12
